ID,Text,Label,,,,,,,,
1798357167462125868,"nahhh, pls jangan jd cewe murahan yg klu di iming2in kalimat “tenang aja ntr gua nikahin dan tanggung jwb kok” lgsg mau😫 mereka tuh rata2 bullshit, ngomong manisnya di awal doang tp giliran ada apa2 sm lu aja jarang bgt ada yg mau tanggung jwb",Benevolent Misogyny,,,,,,,,
1798250108758474932,"[USER] [USER] terdengar simple tp dulu gw drop serena gara-gara komen indonya bikin ga mood. semuanya mandang serena negatif/cewe murahan pdhl serena ya walau cewe, dia kepala keluarganya XD mikirin romance mulu pdhl genrenya bkn romance, comsec eng malah lbh support serena jd cewe mandiri.",Non-Misogyny,,,,,,,,
1797931709733957819,"[USER] Jgn di jdiin pick me ya itu msih kurang, jdiin aja cewe murahan😭🙏",Hostile Misogyny,,,,,,,,
1797896457024074065,pengen punya cewe murahan yang disenggol memeknya langsung minta jilmek,Hostile Misogyny,,,,,,,,
1797176896381415749,"[USER] Polanya di negeri wakanenen itu jadilah cewe yg pamer aurat pamer tt sana sini, terus bikin kontroversi entah ngerokok atau masuk jalur busway Karena mereka tau cewek pap tt murahan gini ga akan kena hukuman apa2 dan ""dimaafkan"" terus viral dan dipanggil podkes om Botak",Hostile Misogyny,,,,,,,,
1797176659038388335,"[USER] Makanya Jangan Jadi CeWE GAMPANGAN + MURAHAN. BARANG KOK DI OBRAL,WKKKKK",Hostile Misogyny,,,,,,,,
1796919733482340616,[USER] [USER] hati2 diserang kaum cewe murahan bg yg ngentot ama pcr lubangnya udh mleber2 🤣🤣🤣,Hostile Misogyny,,,,,,,,
1796510713550434414,💚 Sebenernya ada nggak sih istilah cowok murahan? Kok gampang banget kissing sama cewe padahal gak pacaran,Non-Misogyny,,,,,,,,
1795855760426930642,"[USER] Iwww cewe selingkuhan, murahan banget lo nder",Hostile Misogyny,,,,,,,,
1795810961284272182,jd cewe murahan bgt cium sana sini,Hostile Misogyny,,,,,,,,
1795001056390455471,[USER] Uda nya ntar si cewe ganti akun jd janda muda. si cowo kontennya playing victim laki2 baik yg disia2kan Sinteron murahan,Non-Misogyny,,,,,,,,
1793964054765252899,[USER] [USER] lah justru gw jaga harga diri coy mereka aja sama sama mau. buat apa ributin masalah cewe murahan cuih,Non-Misogyny,,,,,,,,
1793766727874199878,"[USER] [USER] Iya blm tentu tu cewe tau, kenapa tantrum ngatain murahan🤣😭 hadeh2. Yg brengsek bgt lakinya, yg di serang cewenya. Kebiasaan",Non-Misogyny,,,,,,,,
1793536927427330145,"cewe modelan lu harusnya mati aja gasi bul, murahan bgt",Hostile Misogyny,,,,,,,,
1792910604333719702,"[USER] [USER] [USER] [USER] [USER] Iya ko sampe murahan yah, anggapan klo ga diiyain sama si cewe, ya mama nya tetep mau kluar Si cewe fokus ketemu dan nyalon, dan ga ngelarang si ibu klo mau ketemu jg.",Non-Misogyny,,,,,,,,
1807528725682241920,[USER] yaudaa deh KARINA LONTE,Hostile Misogyny,,,,,,,,
1807528655213776929,[USER] KALO JAEMIN BOTI BERARTI KARINA LONTE?,Non-Misogyny,,,,,,,,
1807499588380852227,[USER] [USER] Ealaaahh lonte lonte 🤣🤣🤣,Hostile Misogyny,,,,,,,,
1807493484368302314,"angkat tangan lonte lonte tolol dan murahan yang masih bangun, nunggu memek lacurnya digenjot",Hostile Misogyny,,,,,,,,
1807482067246326003,"[USER] [USER] penting dong, kalo g penting lu nikah aja ma lonte noh",Hostile Misogyny,,,,,,,,
1807474220852789502,[USER] [USER] 4. Lonte sok edgy &amp; si paling open minded,Hostile Misogyny,,,,,,,,
1807460421580005718,lonte yang suka dijadiin mainan dijadiin anjing pemuas sambil disuruh suruh gercep sinii anjing !!! gw siksa tubuh lonte mu!!! #chatsexkasar #chatsexbrutal #anjingpemuas #budaksex #budakmrX,Hostile Misogyny,,,,,,,,
1807438905786106103,"Gimana lonte? Apa yang becek? Bool atau memeknya? Ngomong yang jelas, perek murahan. Sebutin mana lobang yang gatel butuh digaruk? Biar rumi kucekin sampe banjir dan mukalu makin tolol kayak lonte haus kontol.",Hostile Misogyny,,,,,,,,
1807433665011474439,memek lonte di gangbang gini malah makin sange [URL],Hostile Misogyny,,,,,,,,
1807425798351266275,"[USER] [USER] Bakal diakui ""salah"" secara kolektif klo topiknya istri yg selingkuh, terus yg lagi disalahin aktris2 itu si suami. Baru tuh reaksi orang pada mencak2 ngatain lonte.",Non-Misogyny,,,,,,,,
1807424474041495834,[USER] [USER] se kesel kesel nya elu jangan ngatain karina lonte juga kali bangsat,Non-Misogyny,,,,,,,,
1807416306385227848,"[USER] [USER] [USER] Seperti Anda dong, yang dengan mudah ngatain orang lain ""lonte"". Kata ""lonte"" ini termasuk kasar dan juga cabul lho. To quote yourself, ""pikirannya udah cabul (dan kasar), maka semua yang akan dikatakan juga cabul (dan kasar) juga """,Non-Misogyny,,,,,,,,
1807414732519076085,HAHAHAHA DASAR LONTE DI LUDAHIN BUDAK KU [USER] [URL],Hostile Misogyny,,,,,,,,
1807413238013046924,seru kali ya punya lonte yang kalo dimainin memeknya gini tetep anteng nurut tapi tetep ngerengek minta memeknya dikobelin terus sampe tolol [URL],Hostile Misogyny,,,,,,,,
1807410894474731875,"Perempuan yg kamu sebut lonte itu, poinnya benar kok. Itu aplikasi dalam negeri kan? Apakah sebelum bikin nama aplikasi, gak ada brain storming dulu nama aplikasi bakal menjadi perdebatan atau nggak? Prosesnya harusnya kayak gini...",Non-Misogyny,,,,,,,,
1807383940237332913,"[USER] [USER] Justru yang cabul dan jadi enabler (menormalisasi kekerasan) itu anda dan para pembuat aplikasinya. Udah disinggung juga kan dampaknya kalau istilah aplikasinya tetap diwajarkan dan beban moral yang dialami perempuan gimana, lo juga ngapain manggil kak Wanda ""lonte"" Dah?",Non-Misogyny,,,,,,,,
1807383532983234803,[USER] Ajakin babi Brizik Anak Lonte Puncak yg pindah ke Petamburan turun aksi lagi biar gampang dimampusin 😂😂🤣 [URL],Non-Misogyny,,,,,,,,
1807364736725799227,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Miris dah EMAKNYA lonte anaknya jd HOMO SEXUAL,Hostile Misogyny,,,,,,,,
1807363992173805810,[USER] [USER] Lu salin ama mak lu pake tangan yg buat ngetik lonte ke perempuan lain. Emak lu pasti bangga sama pencapaian anaknya.,Non-Misogyny,,,,,,,,
1807330534038860279,Bang tau ga ngatain orang lonte bisa dipenjara?😄,Non-Misogyny,,,,,,,,
1807325621736947876,"Pejabat-pejabat bjgn dan lonte tua itu udah bikin lo susah sekeluarga, potentially anak cucu lo juga. Gak cuma lo doang, ratusan juta keluarga masyarakat Indonesia dibikin mati dan susah. Saatnya rusak, caci maki, dan bikin susah keluarga mereka juga, bung.",Non-Misogyny,,,,,,,,
1807321097987371312,[USER] Yang nyupirnya itu para lonte abis mabok ?,Non-Misogyny,,,,,,,,
1807320755471806888,"[USER] [USER] Bang, coba ada ada apps namanya nyinggung kelamin pria. Trus diminta sebutin nama apps itu di muka umum, kira2 gmn bang rasanya? Jengah ga? Btw, ngapain nyebut org laen as 'lonte'? *",Non-Misogyny,,,,,,,,
1807320427209085082,"[USER] [USER] Kenapa kamu mudah sekali melabeli perempuan dengan sebutan lonte, padahal kakaknya menyuarakan ketidaketisan padanan kata sipepek.",Non-Misogyny,,,,,,,,
1807311866307485882,ngakunya lonte tolol? desah lebih kenceng lah bangsat. perlu daddy penuhin memek lacur kamu pake peju daddy? sampe pejunya tumpah-tumpah mmhh,Non-Misogyny,,,,,,,,
1807309509955813721,"yang merasa lonte murahan, sini dm daddy",Non-Misogyny,,,,,,,,
1807306695330181606,[USER] Jangan2 pas kecil kalo lg slek ama emaknya jg ngatain lonte lg. Sukur2 gak dilaknat.,Non-Misogyny,,,,,,,,
1807293489178423774,"Ohh hai, gigolo ngaco! Aku sebenarnya terbuka dengan diskusi, tapi kamu slut-shaming begini. Jadi sekalian deh. Ada kekerasan simbolik, termasuk pada penamaan sesuatu. Slut-shaming juga termasuk, masuk kekerasan verbal juga. Mengkritisi ini dianggap cabul dan menyebutku lonte?",Non-Misogyny,,,,,,,,
1807275656604168554,"Pagi-pagi tadi aku sudah mendapatkan ""Ngaco aja deh lonte yang satu ini"" dari laki-laki 😌 Begini ya pengalaman perempuan ketika beropini tuh. Apa kalau laki-laki akan disebut ""gigolo"" kalau berbeda opini? 🙂‍↔️",Non-Misogyny,,,,,,,,
1807270567554506848,[USER] [USER] Belum pernah denger tuh yang berbikini diasumsikan “lonte” “gampangan nih” “wah bisa nih” Tapi kalo bercadar sering sih denger “wah teroris” Coba kasih contoh kasus dong berbikini dapat reaksi negatif🙏🏻,Non-Misogyny,,,,,,,,
1807264878018883813,Ica lonte,Hostile Misogyny,,,,,,,,
1807257134532350340,[USER] Kirain itu aplikasi e-lonte..,Non-Misogyny,,,,,,,,
1807250860021526643,"Sbenernya dlm wktu seminggu ini ada yg nawarin 2 org, masing2 mayan lah ya umr dpet hm, tp kdg gweh mmpertanyakan apkh foto gweh lonte bgt ya 😅😀👍🏻 tp emg kalo ada yg tanya gt lgsg ku tembak “dibayar berapa emang” 😭 maaf yh ak lonte bgttp di sisi lain kya confidence boost",Non-Misogyny,,,,,,,,
1807239539137872318,ngechat yg sopan bisa kali. masa tiba-tiba chat “hai lonte” “hai memek”,Non-Misogyny,,,,,,,,
1807229491997233191,Kegiatan tiap sabtu malming -Ke event cosplay (klo ada) -mlmnya keluar minum minum ampe mabok -balik balik condom nyangkut di mmk gw awokawokaeok Gini amat punya memek lonte,Non-Misogyny,,,,,,,,
1807227167946006694,[USER] lonte hijab,Hostile Misogyny,,,,,,,,
1807221976270049609,HRD : Ceritakan pengalaman kerjamu? Aku : Wanita penghibur HRD : Lonte? Aku : Badut cokkkk,Non-Misogyny,,,,,,,,
1807188894397726970,"[USER] Pantesan aje selingkuhannye lebih brondong dan good Looking dr suami sahnya🤭😂🤣🤣🤣 Tpi apapun itu istrinya emang Lonte,keGatelan gak bisa jaga kesetian rumah tangga,tar kalo dicerai suami dan terpuruk ditinggl selingkuhan karna Kere,si Istri bakalan menyesaL jg.😜🥵",Hostile Misogyny,,,,,,,,
1807138535423816133,[USER] Lonte binal memek tembem berjembut..,Hostile Misogyny,,,,,,,,
1807433345439285296,[USER] Mamamu pelacur ned,Hostile Misogyny,,,,,,,,
1807374779714043925,"Jodoh untuk om bujang lapuk🥸 Mungkin kalian ga akan percaya, kalo gua insaf brkat pelacur yg gua sewa😇 By. Pena_zahra - a Thread - [URL]",Non-Misogyny,,,,,,,,
1807262486288339074,[USER] Barisan Alternatif - Prinsip Pakatan Rakyat - Prinsip Muafakat Nasional - Pelacur Perikatan Nasional - Pelacur Next - Prinsip? PAS political cycle. 🃏,Non-Misogyny,,,,,,,,
1807245121857167825,"[USER] Kyknya gg gitu deh.. ni cewek open BO deh kyknya.. kebetulan dapatnya laki org, yg awalnya open BO sekali, tapi kalo bs jd sugar daddy bbrapa bulan yaa knapa nggak.. dan ketangkep deh.. kalo open BO = pelacur/bicth gg sich 🤔 [URL]",Non-Misogyny,,,,,,,,
1807224984877793361,"[USER] Ape sumbangan najis mcm kau,gaya tulis mcm anak pelacur,lahir belakang pasar.",Non-Misogyny,,,,,,,,
1807207808741580852,"[USER] spill nomernya, bisa-bisanya dia ngatain kamu pelacur, gak sopan.",Non-Misogyny,,,,,,,,
1807174866736665029,[USER] [USER] jadi maksudmu elu dari keluarga pelacur gitu?,Non-Misogyny,,,,,,,,
1807104513255608334,aduh pengen banget ngulum kontol laki yang gede item terus bejembut ughh🤤🤤 sini dong chattan cowok yang lagi sange #sange #chatseks #lonte #pelacur,Non-Misogyny,,,,,,,,
1807104467902644687,"[USER] Magdalene gak coba turun ke grassroot perihal PSK. Tulis artikel sebatas apa yang ada di pikiran mereka ""Pelacur Merdeka"" Pelacur mana yang merdeka atas jiwa dan raganya 🤣🤣🤣",Non-Misogyny,,,,,,,,
1807074067532628030,Ya emang Ya Allah 😭 netizen yg marah2 di 2020 juga tau itu. Fokus mereka ini kan kenapa Magdalene mau memuat tulisan seperti itu? Apa ga dikurasi dulu? Dgn pernyataan yg begitu terang2an glorifikasi pelacur &amp; merendahkan peran istri? Really? Klu udah ~ [URL],Non-Misogyny,,,,,,,,
1807016176431825345,"Baru bulan lalu ada yg ngetweet: ""Yg diusahakan feminisme adlh perempuan punya hak atas pilihan mereka"" Realita lapangan: &gt; Hak jadi pelacur: Mereka glorifikasi &gt; Hak jadi istri: Mereka demonisasi Itu baru istri ya manteman, belum hak sebagai ""ibu"". Paham kan narasinya gimana",Non-Misogyny,,,,,,,,
1807015605205438910,"[USER] Pernah Syyid Qutb atau imam siapa gitu, dtny ss'orang: saya waktu ke mekkah ketemu sama pelacur. Beliau bales: saya waktu di NYC ga ketemu 1pun pelacur * Intinya mah, kalo mau dicari2 apa yg dicari bisa aja ketemu. Plus dikasih bumbu sesuai dg keinginannya sendiri, pdhl blm ...",Non-Misogyny,,,,,,,,
1807009663155573106,"[USER] Cara berpikirnya rusak ga si ini?dalam wawancara,atas dasar apa mereka menyamakan istri dengan pelacur?hukum agama dan sosial mereka buang kah?apa bagaimana?",Non-Misogyny,,,,,,,,
1807007988059943156,"kalau dikaji dari segi kesehatan tentunya pekerja seks lebih tidak sehat dibanding yang pasangan seksnya cuma 1, dari segi psikologis bahkan porn star banyak yang depresi, anehnya mereka malah menganggap bahwa perempuan jadi budak/pelacur atas suaminya sendiri JUST WOW",Non-Misogyny,,,,,,,,
1806999280525459712,[USER] Emang ada yang percaya sama akun yang menyamakan pekerja seks dengan status istri? Lu kalo mau jadi pelacur ga usah ngajak orang goblok,Non-Misogyny,,,,,,,,
1806978888431792513,[USER] Min lanjutkan suaramu tentang istri = pelacur aja,Non-Misogyny,,,,,,,,
1806976500199289314,[USER] Sudah2 la hina org. Syurga kita pn blm pasti. Org jdi pelacur pn masuk syurga sbb bgi anjing minum air. Org yg kuat ibadah bertahun tahun pn masuk neraka sbb ada niat jahat. Jgn tafsir Alquran smpai diri tu jadi sesat.,Non-Misogyny,,,,,,,,
1806960857206898769,"[USER] Gilaaa, menjunjung tinggi pelacuran cuma karena DUITTTT, mereka dukung psk sebagai profesi karena dpt DUITTTT Trus dapat duit buat apa? SENANG2 DALAM HIDUP gila aja nyamain istilah pelacur sma istri yg notabene nya sah diakui dg surat perjanjian, istri yg berkorban",Non-Misogyny,,,,,,,,
1806952278043324918,[USER] Baik undi parti lembu kenyang dari parti pelacur,Hostile Misogyny,,,,,,,,
1806939023447076973,"[USER] [USER] [USER] Pendukung prabocor dan pelacur konstitusi ipk 2,3 emang dongo semua 🤣",Non-Misogyny,,,,,,,,
1806907403696533703,[USER] [USER] [USER] Sama level mcm pelacur la,Non-Misogyny,,,,,,,,
1806895969835106742,"jangankan LGBT KORUPTOR, MALING, RAMPOK, PELACUR, PEMAIN JUDOL yg masih beragama pun ada Bedanya, mereka2 SADAR klo mereka PELAKU DOSA sedangkan LGBT itu pendosa yg minta dimuliakan",Non-Misogyny,,,,,,,,
1806874119520301059,[USER] Keknya cita2nya dulu pingin jd pelacur yg intelek...,Non-Misogyny,,,,,,,,
1806723172739494004,"[USER] [USER] Lu satu2nya yg tolol, dasar pelacur. Org IPK 2,3 aja dipuja dan dijadiin PFP. Dasar tolol.",Hostile Misogyny,,,,,,,,
1806714445617611203,"coba bahas kenapa gerwani disebut perempuan penggila seks dan pelacur PKI, pdhal faktanya gerwani justru menentang pornografi dan memboikot film2 yg merendahkan perempuan.",Non-Misogyny,,,,,,,,
1806703214185841103,[USER] [USER] [USER] Botol itu pelacur istana Budayanya bukan mundur tapi menyalahkan rakyat,Hostile Misogyny,,,,,,,,
1806701380608065650,"[USER] [USER] Kak tapi buat part yang pelacur masuk surga karena kasih minum anjing itu dia setelahnya bertaubat kak. Kalo si Veni ini emang kayaknya tabiatnya suka sama suami orang, daddy issue paling ya. Semoga segera diberikan kesadaran sama Tuhan deh 😭😭😭",Hostile Misogyny,,,,,,,,
1806667960683241734,"[USER] Berkerudung itu wajib, tapi seharusnya kamu malu mbak. Mending lepas jilbab daripada masih mau jadi jablay apalagi merusak rumahtangga oranglain. Inget, ga selamanya yang berkerudung itu baik. Bahkan pernah ada cerita pelacur masuk surga hy karena memberikan air minum kpd anjing?",Hostile Misogyny,,,,,,,,
1806549216866832665,"""Tuhan, ijinkan aku menjadi pelacur"" Lalu terdengar suara dari langit ""Emang laku?""",Non-Misogyny,,,,,,,,
1806523370428875100,[USER] PAN itu partai pelacur politik yg terserang sipilis. Jadi isi kepala politisinya rusak.,Non-Misogyny,,,,,,,,
1806151629625803202,"Tidak direncanakan...tapi kembali bertemu dgn Tuan Guru UAS. Benar memang kata Buya Hamka, kita hanya akan dipertemukan dengan orang yg kita ingin temui. Jika engkau ingin bertemu pelacur, di Haramain pun bisa engkau temukan. Jika engkau tdk ingin bertemu pelacur, di New York pun engkau tdk akan berjumpa dengannya. Selama di Haramain, saya pingin banyak ketemu Ulama dan minta doa...walau tdk janjian, tapi Allah yg selalu mempertemukan. Maasya Allah Tabarakallah",Non-Misogyny,,,,,,,,
1805998526402539522,"Mahkamah Rayuan kurangkan hukuman terhadap lelaki menyara hidup dengan hasil persundalan' #BHKes Dalam rayuan itu, Chan Boon Lee, 40, gagal mengetepikan sabitan bersalah atas pertuduhan menyara hidupnya menggunakan wang hasil empat pelacur Thailand pada Januari 2021. [URL]",Non-Misogyny,,,,,,,,
1807379493621006746,cowo korea denger kata yang nyerempet feminis dikit aja langsung kesentil egonya💀 mampus diclapback ibu-ibu MALU KATA GUE MAH,Non-Misogyny,,,,,,,,
1807335301750354017,"[USER] [USER] [USER] di korsel biaya hidup mahal, blom masalah feminis vs masculin, terlalu sentris ke seoul, kerja bagai kuda. Sama aj kek jepang tp jepang lebih hirarkis dan egois jd bukan masalah feminis tp lebih milih hobi masing2 anime, gacha, melihara anjing/kucing diibaratin kek anak sendiri",Non-Misogyny,,,,,,,,
1807275384075157851,"[USER] Makanya udah banyak yang bilang, terutama dari kalangan feminis kalau bikin aplikasi atau perangkat teknologi, selalu libatin perspektif gender. Salah satunya supaya gak menimbulkan normalisasi rape culture kayak ""SIPEPEK"" ini. Apaan sih 😅 kayak ga ada nama lain aja--",Non-Misogyny,,,,,,,,
1807091342495088960,[USER] [USER] Ngemeng apa sih lo ma2 feminis,Hostile Misogyny,,,,,,,,
1807052826427986169,"[USER] [USER] [USER] feminis toxic inima, atau gapantes dibilang feminis malah(?) krn feminis yg asli ya kaya Kartini dulu, mendukung hak perempuan tp pada tempatnya. tp gatau knp makin kesini pengertian feminis tuh makin menyeleweng gajetot, apalagi yg cuma minta hak tp gamau menjalani kewajiban",Non-Misogyny,,,,,,,,
1807044716049146219,"Yang milih hal yang bener-bener, dibilang pick me sama ahlul maksiat (feminis,sjw liberal,homo/lgbt,dll)🙄 [URL]",Non-Misogyny,,,,,,,,
1807027014613995813,"Aku udah tau sih pemikirannya. Perkenalkan, Nawal El Saadawi. Feminis Mesir yg mnyebut bhwa adlh sebuah tragedi ada pekerja miskin yg mnghabiskan tabungan hidupnya utk berhaji. Dia jg mnyebut bhwa adlh sebuah tragedi ada prof prempuan yg menutupi wajah dgn niqab saat mengajar.",Non-Misogyny,,,,,,,,
1807026917515878769,[USER] Itu artinya orang2 udah pada berani buat lawan agenda woke 😂 even di amerika sendiri feminis itu joke.,Non-Misogyny,,,,,,,,
1807011150145671272,cukup aneh karena katanya magdalene ini brandingnya feminis tapi malah merendahkan perempuan lain yang memilih atas pilihannya sendiri dan malah mendukung prostitusi? hmm..,Non-Misogyny,,,,,,,,
1807001020569919676,"Saya tidak faham kenapa orang tolak idea ""childfree"" sedangkan itu adalah salah satu cara untuk memupuskan golongan liberal dan feminis daripada muka bumi.",Non-Misogyny,,,,,,,,
1806952679773556838,[USER] Feminis gila mereka mah,Non-Misogyny,,,,,,,,
1806922474699010156,Jadi inget pernah bikin partai feminis partybdi democracy 3 lawannya ekstrimis konservatif religius All out chaos wkwkwk,Non-Misogyny,,,,,,,,
1806917356016603365,[USER] [USER] Radikal feminis = feminazi,Hostile Misogyny,,,,,,,,
1806899423945085294,"KELAS MENULIS BATCH 3, GRATIS! Pemateri Gus [USER] Penulis dan Pegiat Isu Sosial Politik Gus Abdul Wahab Ahmad Peneliti Aswaja Center NU Jatim Ibu [USER] Pemikir Feminis Muslim Indonesia Media Pengajaran — Aplikasi Zoom — Google Classroom Daftar [URL] [URL]",Non-Misogyny,,,,,,,,
1806897139274088487,"org kayak dia lah yg bikin feminis skrg jd punya citra yg jelek. gais kalo mau liat feminis sebenarnya liat zhafira dan ibu, nah mereka itu feminis. bukan kayak si rad ini",Non-Misogyny,,,,,,,,
1806896826463003031,"Whataboutism aja teros. Mending u kalau ngaku feminis, udh nyoba memberdayakan wanita-wanita di grassriit blm? Udh ngelakuin minimal kaya si zhaf dan uminya blm? Hadehhhh, org di X nih banyak cingcong emang 😌",Non-Misogyny,,,,,,,,
1806867650473332854,"Kemaren perasaan ada yg claim umi2 pks yg memberdayakan wanita, yg berpendidikan tinggi, dll itu sebagai feminis deh Ini kok begitu ada konsep yg bertentangan dgn apa yg kalian yakini, langsung beda lagi responnya? Dituding meaningless pula??? Stop ngebadut kata gue teh 🤡",Non-Misogyny,,,,,,,,
1806855288383009032,"[USER] Namnya feminis gaje, cm d sosmed doang bacot. Pdhl d real life is nothing. D lain sisi kdg bnyk yg merong2 kalo suaminya selingkuh sm cow etc, pdhl itu jg bagian d LGB kan. Gikiran edukasi LGB feminis nyalahin lg. Aslinya emg gk ska sm islam aj",Non-Misogyny,,,,,,,,
1806848590171812336,[USER] bener makanya kenapa para feminis marah karena laki laki ini juga suka pick up the line ini as parts not as a whole,Non-Misogyny,,,,,,,,
1806819290496344208,[USER] [USER] [USER] [USER] [USER] template feminis anti kritik,Non-Misogyny,,,,,,,,
1806816733476593678,[USER] [USER] Feminis sjw kek gini ga beda jauh ama kum oke gas. Ngerti kenapa kita teh ga punya pemimpin yg bener pemilihnya pada milihnya pake ego dan dasar ketidak sukaan.,Non-Misogyny,,,,,,,,
1806757799264952382,[USER] Sementara di suatu tempat di bumi seorang feminis yg (mungkin) blum melakukan apa2 dan hnya sekadar bercuit membuat suatu quote twt menggunakan bahasa Inggris agar opininya terlihat meyakinkan🥰 mungkin berharap reply yess u go gurllll,Non-Misogyny,,,,,,,,
1806744072364982438,"[USER] [USER] Padahal feminisme itu artinya pemberdayaan perempuan agar setara, agar tidak tertindas. Iti dasar ideologinya. Kontribusi itu lahir dari ilmu dan perpsektif feminis. Kalau anda ketemu org yg koar2 nafsu dan ngaku feminis, anda benci orangnya, bukan feminismenya.",Non-Misogyny,,,,,,,,
1806742916603498625,"[USER] [USER] [USER] Di kancah internasional, Indonesia malah direpresentasikan oleh yang sering disebut fasis relijius... bukan feminis yg pake kemben",Non-Misogyny,,,,,,,,
1806737395217535136,"Sumpah gak tahan bgt gua sama orang2 yg sok feminis dan bilang menjunjung tinggi hak perempuan, preeeeetttt",Non-Misogyny,,,,,,,,
1806726212208968105,"masih byk yg tersesat akan makna taat krn pengaruh liberalisme. bahkan, bbrp feminis akut islamofobik nyimpulin sesuatu dr modal kaji sendiri tnp didampingi guru yg capable &amp; credible. yg lebih aneh, bbrp anti penafsir laki. alasannya? bias. teriak misogini, tp dirinya misandri.",Non-Misogyny,,,,,,,,
1806709407948165184,[USER] musuh asli perempuan intelektualis adalah radikal feminis,Non-Misogyny,,,,,,,,
1806685672641814697,Satu hal yg lebih menyeramkan dari patriarki adalah perempuan yg ngaku feminis tapi membatasi perempuan lain untuk meraih pendidikan dan pencapaian yg lebih tinggi.,Non-Misogyny,,,,,,,,
1806682624058184038,"Masih inget ada yg ngeklaim umi-umi PKS itu bagian dari feminis karna aktif memberdayakan perempuan, sementara ada kader perempuan berpendidikan tinggi dan ngasih kontribusi riil dianggap meaningless. 💀 Udah kubilang, mereka ga akan puas sampai PKS mau tunduk sama agendanya.",Non-Misogyny,,,,,,,,
1806677806862234052,"Perempuan mendukung perempuan cuma omongkosong, kalau ga dukung homo dan sejenisnya, belum layak dikatanya perempuan hebat. otak feminis benar sakit",Non-Misogyny,,,,,,,,
1806676688157491472,"Percuma mau setinggi apapun pendidikannya or sebesar apapun dampak seseorang buat pemberdayaan perempuan, klo org itu anti gerakan LGBT, bukan feminis, apalagi dari PKS ya tetep aja bakal dihina2.🙊",Non-Misogyny,,,,,,,,
1806664924929970447,"Feminis sama aja kayak kesetaraan gender yang ranahnya lebih ke menjunjung dan mendukung wanita dlm society. Feminis bukan paham untuk membenci, atau menjustifikasi mentalitas genosida peran laki-laki. Jangan normalize paham feminis radikal begitu dong aduhhh.",Non-Misogyny,,,,,,,,
1806664618116567445,Thats why gue ga pernah percaya sm cewe2 di twitter yang labelling diri sendiri feminis. Realitanya lebih ke feminazi dan pd menikmati patriarki,Non-Misogyny,,,,,,,,
1806654757140103637,"[USER] [USER] Template paling basic dari seorang feminis, kalo gak berjiwa rebel ya tolol kak.",Hostile Misogyny,,,,,,,,
1806631402567499792,[USER] Karena yang satu institusi negara dimana ada due diligence yg harusnya mencegah uang rakyat terhambur Klo feminis wahar ngomong gitu karena udah masuk ranah privat,Non-Misogyny,,,,,,,,
1806628221997457816,[USER] [USER] Umi2 PKS turun memberdayakan perempuan diclaim gerakan feminis Tapi giliran soal pemilihan seketika PKS dibilang ga mewakilkan suara perempuan 🤡 Stancenya mereka ini bergantung sama topiknya wkwk,Non-Misogyny,,,,,,,,
1802984714439159824,"Gimana pak? Enak makan ludah sendiri? Org mana lagi yg kamu bilang trauma mendalam trs kalo udh kenyang dibuang😌jgn lupa pas mau udahan bilang ""maaf bukan kodrat"" Pdhl udh ngewe HAHAHA",Non-Misogyny,,,,,,,,
1792186959705579753,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Lahh.. Yg jelas jelas buta mata hatinya itu kau... menjilat sampe lupa Akhirat.. ingat kodrat kau perempuan.. makanya ngaji buk...bukan ngebuzerrp🙏,Benevolent Misogyny,,,,,,,,
1789194888271331833,"[USER] Kodrat Cinderella, tapi jangan lupa kalau Cinderella menikah sama Pangeran~ 🤫😝",Non-Misogyny,,,,,,,,
1788515003957744013,"Saat susah/menderita atau sakit ingat Allah, saat kaya senang lupa akan Allah itulah kodrat manusia. !",Non-Misogyny,,,,,,,,
1785636520621441226,[USER] [USER] diem kak ak ngakak🙏🙃 kodrat manusia suka lupa kacangnya,Non-Misogyny,,,,,,,,
1784774496794370416,"Dikit2 mubahalah.... Mubahalah cuma satu kali dilakukan oleh Rasulullah terhadap org kafir, ini siapa kita cuma umat akhir jaman yg cuma ngarepin syafaat Rasulullah kok sombong amat nantangin mubahalah, Rasulullah mubahalah karena maksum makanya berani mubahalah itupun atas petunjuk Allah. Kadang sombong yang tersamar merasa paling benar lupa kodrat sbg makhluk yang gak luput salah dan dosa.",Non-Misogyny,,,,,,,,
1781954966967689393,"Minta maaf diatas ga dibawah, lupa kodrat akun gua cuma buat mencintai freya dan komedi. Maaf ya guys gua hapus yg tadi malas, tolong ingatkan nares selalu. [URL]",Non-Misogyny,,,,,,,,
1779875728663957736,"Twitnya aslinya memang caper+misoginis aja. 🙂 Memainkan diksi ""mayoritas"" di sini utk nunjukin pandanganya bahwa perempuan tetap/masih inferior dibanding pria. Kalo jumlah cewek aktif di bidang ini deketi/samai/lampaui cowok, entar paling dia pelintir jadi ""lupa kodrat"".",Non-Misogyny,,,,,,,,
1779722164595528105,"[USER] [USER] [USER] Jadi kasus mereka ini kyk boomerang ya, terlalu ngikutin arus sampe lupa kodrat kalo idol aslinya penyanyi yg bisa nari, bukan penari yg bisa nyanyi",Non-Misogyny,,,,,,,,
